token_id,token,corpus_count,r_ev,r_fd,r_wsr_l12,r_wsr_l21,r_mu03_l12,r_mu03_l21,delta
4307,wait,5,-0.1605110700380452,0.03783450141701271,-0.09090321119981885,-0.12354798823423312,-0.03367874066501158,-0.049339791568061106,-0.19834557145505793
1570,where,9,-0.36025763341840095,-0.04001484142666193,-0.1085535011067648,0.01955454856563042,-0.09742014855937806,0.018656499359938877,-0.320242791991739
2593,always,7,-0.13007294254154722,-0.1010816622831209,-0.11384910081090863,-0.022163372279902577,-0.08039614048116119,0.004194768481850542,-0.028991280258426316
1861,because,11,-0.23037621937776942,-0.19036057127226585,-0.07715116505759645,0.041064714481097116,-0.07129101637170664,0.07774505551295464,-0.040015648105503565
118203,streaks,5,0.24773442398408918,0.16036021643985673,-0.02568568324556921,-0.0069301068333049365,0.034880447279017485,0.004377429580225687,0.08737420754423245
5981,became,10,-0.1367789630684565,0.05841444508806146,-0.0753018184056562,-0.02987393273560366,-0.07345296331424798,-0.02270309401583763,-0.19519340815651795
100080,Tried,5,-0.03244476512034631,0.19662223708515464,-0.025610808250115424,-0.024716701367012574,-0.021343465618294945,0.007821278958502473,-0.22906700220550094
42377,clicked,10,-0.11072616065223516,0.2579609808798144,-0.07964392028544269,-0.0727909070697335,-0.04325186286836083,-0.031518525103370006,-0.36868714153204957
1611,follow,5,-0.23962895239916937,-0.03174266600567815,-0.05703568312475843,-0.08441010807015577,-0.06650764784279256,-0.05999200895781729,-0.20788628639349122
1758,number,8,0.08269540840534605,0.12574977175694146,-0.005309358191560484,-0.04878119489477016,-0.055937502136601105,-0.10814797263242326,-0.04305436335159542
1368,how,7,-0.33789536632907746,-0.111553243546699,-0.03240194399304323,0.07031017806473795,-0.04901335035203761,0.051164488437730256,-0.22634212278237847
6475,choose,8,-0.30125108244694565,0.0683136011421693,-0.11325245521424232,-0.011723199975369279,-0.0614457785952273,-0.0070454106412952905,-0.369564683589115
5543,longer,6,-0.0013829331940809512,-0.018340754446457875,-0.1447541842593889,-0.09150643046870242,-0.12749679123506594,-0.07965457355456036,0.016957821252376923
2613,might,6,-0.2683191286993814,-0.1290881831065392,-0.08289736317247419,0.011834610803025909,-0.07182970067446891,0.02121751902086232,-0.13923094559284221
3298,bit,6,-0.2956628227447139,0.15456662359303852,-0.11571795342691035,-0.16033909065600946,-0.10286377389342644,-0.09489123699299518,-0.4502294463377524
17399,repeat,7,0.257294386988979,0.18660891009840946,0.028732701476308766,-0.10912010146036417,0.06228432574415306,-0.0738754279825314,0.07068547689056953
3476,least,7,-0.14838864205836091,0.023320881372116117,-0.058936376217856995,-0.027933700309678813,-0.05305843798801844,-0.01288111500520214,-0.17170952343047702
37275,didnt,5,-0.2551304956990509,0.05569197851153557,-0.09466816349935125,-0.04937964921102084,-0.07921383917257696,0.023365302662102287,-0.31082247421058645
8096,moving,5,-0.18875620280655933,0.1337600351599572,-0.15628533164842598,-0.14268386924652926,-0.14479239404491112,-0.09779790200115986,-0.3225162379665165
5525,till,6,-0.15589348597127745,0.15339919111464165,-0.1423835643643604,-0.03738909653241392,-0.12926320848130324,-0.012381517908441653,-0.3092926770859191
6800,worked,6,-0.2107395733027938,0.02987689635719226,-0.0698678069375887,-0.06100419385058316,-0.10223744188657775,-0.0747770011181729,-0.24061646965998607
7185,middle,7,0.072595200796034,0.22568209835291042,-0.017807048275197516,-0.16594933447594556,-0.028335978832016714,-0.16284323417023827,-0.15308689755687643
2356,little,6,-0.26698304456332295,0.12742494346596464,-0.058871627008215174,-0.056192201273651946,-0.016706681932867035,0.003893162948955623,-0.39440798802928756
24212,clicking,9,-0.0803617792067881,0.2857027858599664,-0.07200788931590636,-0.047024977366316174,-0.044422698883921516,-0.03132542816007666,-0.3660645650667545
3588,others,8,0.06024109747353314,-0.09756910139079285,0.04676033299198539,0.0747308137767891,0.1404818431469125,0.1390517283407124,0.15781019886432598
5499,click,6,-0.2789175115275574,0.2765696148208877,-0.10874623221204519,-0.1281364945479517,-0.11691409391619316,-0.08520021547060457,-0.5554871263484451
6253,random,11,-0.26324031329460984,0.08008837873977917,-0.13934969701685454,-0.041521446100567794,-0.11782119095845006,-0.02577097182704377,-0.343328692034389
1160,work,13,-0.27589724995874837,0.009608278550509471,-0.071576120301579,-0.0803080059887396,-0.11854017669481251,-0.11529453874614391,-0.28550552850925787
1963,best,21,-0.2908130458907917,0.009472695351379066,-0.10408866688328319,-0.038908170990643025,-0.09390719755605308,0.004692394545694531,-0.3002857412421708
36011,randomly,6,-0.17806234587932554,0.14969624039609453,-0.16972680265461734,-0.05142150062653397,-0.15219033308650784,-0.02990647655578281,-0.3277585862754201
3933,half,6,-0.11197711135069398,0.26257140945664176,-0.23809624912469637,-0.16283213537471433,-0.17693815974270344,-0.12139995706912424,-0.37454852080733575
28243,rounds,12,0.14128768067141517,0.17243542547779564,0.009045452342267236,-0.021059793942498805,0.017513156640593858,-0.03277737138562015,-0.031147744806380467
16358,choices,5,-0.18350335095814072,0.14674297013887216,-0.006205455671356839,0.05496795761703124,0.01229402173092087,0.060594757711001646,-0.3302463210970129
8841,unless,5,-0.011316334027350897,-0.27249249627255057,-0.09138651936759343,0.05377957749677654,-0.07091411849129399,0.029078209810162535,0.2611761622451997
10763,none,9,-0.2427081596404697,-0.23498487848857627,0.07529168148604916,0.10651147522528037,0.0801944896030286,0.14127139238664158,-0.007723281151893441
5094,round,16,-0.1693048822286239,0.28020408993949136,-0.10452010434976891,-0.10551046978674662,-0.14014146469441785,-0.13187301364096213,-0.44950897216811525
1009,some,8,-0.3148967034358193,0.05684842252797728,-0.0855051471392085,0.005909980327998792,-0.07008051664827827,0.033200726613139754,-0.3717451259637966
2001,last,14,-0.16371939515359202,0.24226499362645357,-0.14584031868905978,-0.19352396322994272,-0.11332674172919578,-0.13652509888469969,-0.4059843887800456
14557,winning,5,0.1976715883015499,0.2115046133069733,0.04793626987050767,-0.045515334797442915,0.05549143222586352,-0.03154448894047692,-0.013833025005423383
2149,three,6,-0.19684211672572777,0.3512295057534043,-0.17320105649175016,-0.1740668572020022,-0.1536430124607027,-0.1425560143368357,-0.548071622479132
509,ed,5,-0.2720295328577341,0.16337964887786627,-0.1267836538558656,-0.11899153543917736,-0.0920330751534425,-0.10267691503735742,-0.4354091817356004
5206,wrong,5,-0.06071564965642125,0.05807277423371956,-0.012613258943756285,0.043031735199655835,0.053420392733756185,-0.002497566883136292,-0.1187884238901408
7544,immediately,7,0.1456908114999989,0.07310780403467843,-0.11935550899705419,-0.06168666887095742,-0.12030414767396001,-0.038738300185966856,0.07258300746532048
3724,specific,6,-0.31540734204278564,-0.08473879497947938,-0.06451843341457132,0.03404885825652125,-0.09253510077362301,-0.029608329292883893,-0.23066854706330625
1401,off,6,-0.17781294594429867,0.22797333658050817,-0.15001287602548344,-0.1372783037855757,-0.173194498690129,-0.15205119520427934,-0.40578628252480686
1535,every,9,-0.2235757070037885,0.12244451035985057,-0.14200194244206105,-0.025911728744518685,-0.12829510783290912,0.02157485177968514,-0.3460202173636391
1170,also,8,-0.25611124445970956,-0.20699760048658375,-0.08309623130790159,0.08413190541610704,-0.08698893086664891,0.06739165605186162,-0.049113643973125815
1508,very,7,-0.25985538497876465,0.004656391991921553,-0.10871857363149462,-0.046975009012178555,-0.07176000073807806,0.015986982812796775,-0.2645117769706862
7822,continued,9,-0.231972483629534,-0.0011315333793728338,-0.08743328640497308,-0.015090640872825599,-0.0594149228061741,0.0337278401305779,-0.23084095025016116
3421,thought,8,-0.2761448129748162,0.03827074702819196,-0.09839984941798464,-0.07790168445785364,-0.06834532826822759,-0.018720870496487938,-0.31441556000300813
11900,mostly,7,-0.31905534159943855,-0.028672990870948073,-0.06893595524607062,-0.004329969834285031,-0.054457218803616536,0.032347292258395825,-0.2903823507284905
3276,yes,6,-0.2636484600645402,-0.22579761416776306,0.015063006645980963,0.010621706545884438,0.040703354310523056,0.08867517447761446,-0.03785084589677712
8031,none,5,-0.2129575430742929,-0.22758214695210646,-0.0310259152973479,0.02562316635705822,0.01206706317057779,0.1040117693895925,0.014624603877813558
94002,Nope,6,-0.12233520921842089,-0.013343804643833276,0.007559360944127994,-0.011579886867402212,-0.002390639093318645,0.021245230595385623,-0.10899140457458761
2656,black,7,-0.16375600409878358,0.31467671642985073,-0.16382427984107337,-0.15226541605736285,-0.14980479472950453,-0.12339419066230406,-0.4784327205286343
3118,red,8,-0.07932434070844185,0.2931623445260866,-0.1119495769175222,-0.1383918229579509,-0.0937707917877503,-0.11938380401995913,-0.37248668523452844
524,ve,6,-0.16309925192595717,0.07235365927665732,-0.11598808982712584,-0.08416610195384655,-0.11335426861671942,-0.0552857974971939,-0.2354529112026145
8492,selection,6,0.009796949653097882,0.17478106639720145,0.0765110374165371,-0.023788422950871416,0.038059966474395864,-0.04807023026527769,-0.16498411674410357
3900,doing,5,-0.2878273786765258,0.1297194366769915,-0.12344801353963979,-0.0983366642789503,-0.10682287846089474,-0.07840922688174583,-0.41754681535351734
