dimension,layer,token_id,token,corpus_count,filter_status,retained,mean_raw_logit,median_raw_logit,maximum_raw_logit,best_corpus_rank,median_corpus_rank,participants_top10,participants_top50,participants_top100
Final Decision,21,931,so,1,frequency_below_5,False,15.475992681289947,15.388968931279246,32.25795104255428,240,496.0,0,0,0
Final Decision,21,947,get,17,retained,True,71.47551944416567,74.66036793436109,99.48191229417716,17,41.0,0,330,475
Final Decision,21,948,which,21,retained,True,56.77526456385906,59.521413243371974,82.0000489615056,37,91.0,0,10,324
Final Decision,21,955,...,4,frequency_below_5,False,68.08918069037135,68.55925993109612,89.51421339942078,11,58.0,0,152,484
Final Decision,21,956,no,60,non_content,False,32.20404103518655,29.0298606694507,61.77515642453202,59,334.0,0,0,68
Final Decision,21,959,ti,1,frequency_below_5,False,-17.68225391285949,-17.211241746363054,-3.4693292059012846,727,876.5,0,0,0
Final Decision,21,963,+,15,unreadable,False,52.77737676980824,52.24491064441405,74.0277004851316,31,123.0,0,43,169
Final Decision,21,970,my,50,non_content,False,77.5963573528226,83.18059602619536,105.78355621788353,11,25.0,0,357,449
Final Decision,21,974,one,151,non_content,False,82.41566588631886,84.20721553673363,106.7235071630975,9,25.0,1,463,486
Final Decision,21,978,more,73,retained,True,79.94245121377972,81.1865580323407,108.92789997331845,9,28.0,2,460,486
Final Decision,21,984,they,73,non_content,False,54.15622424828857,54.872741777516836,89.59704655866094,22,110.0,0,10,210
Final Decision,21,989,dis,2,frequency_below_5,False,17.01671143005753,17.445956857907703,34.27385321158522,298,461.0,0,0,0
Final Decision,21,1009,some,8,retained,True,56.66860464133336,60.075395191391706,93.8362870082921,28,85.0,0,35,318
Final Decision,21,1013,if,73,non_content,False,69.51624855851131,69.97097193457446,92.24263733320817,15,52.0,0,226,484
Final Decision,21,1024,their,2,frequency_below_5,False,37.74312594256268,39.35439552213953,67.78858841683635,67,231.5,0,0,11
Final Decision,21,1043,ish,1,frequency_below_5,False,10.256953982324271,10.972428071715788,26.787321519462147,261,564.5,0,0,0
Final Decision,21,1049,were,28,non_content,False,48.699898990206904,50.80330487623368,73.52648020101714,60,133.0,0,0,59
Final Decision,21,1064,who,32,retained,True,40.86797900210784,41.78720372964568,69.2223918898881,71,203.0,0,0,15
Final Decision,21,1069,time,30,non_content,False,58.19337211100255,59.50758416852913,86.22012372109612,34,87.0,0,9,342
Final Decision,21,1089,any,20,retained,True,49.56943039248505,50.81781527474621,85.61928016656216,43,134.0,0,2,92
Final Decision,21,1093,had,37,non_content,False,50.35143173453684,54.74279533242519,74.53035938439189,51,113.0,0,0,182
Final Decision,21,1104,there,22,non_content,False,54.6344182661373,56.319420711887474,82.02481815381283,42,101.0,0,2,242
Final Decision,21,1105,about,12,non_content,False,55.09676962510712,59.25840476648577,78.33833443225008,29,90.5,0,5,307
Final Decision,21,1125,been,3,frequency_below_5,False,32.47359282134484,34.57615988907196,52.38058524888019,129,276.0,0,0,0
Final Decision,21,1134,would,112,non_content,False,51.77454921088626,52.40873113890302,87.66770730875292,23,126.0,0,21,155
Final Decision,21,1142,set,1,frequency_below_5,False,47.86435631321875,51.88563855195817,71.0249659888037,65,133.0,0,0,63
Final Decision,21,1144,am,1,frequency_below_5,False,36.378548932802616,38.68378535675489,51.55285396158975,136,242.0,0,0,0
Final Decision,21,1150,mu,1,frequency_below_5,False,-9.40351609381407,-9.017797591209574,3.6407079778493,546,799.0,0,0,0
Final Decision,21,1154,like,14,retained,True,70.44553632641849,74.24010169135425,102.21855153228545,15,41.5,0,320,405
Final Decision,21,1156,other,26,retained,True,59.411362285246874,60.3356844557302,81.13102959410202,21,86.0,0,19,363
Final Decision,21,1160,work,13,retained,True,48.68282760649605,49.61668327665845,77.32993366811168,48,140.0,0,1,55
Final Decision,21,1163,over,13,retained,True,67.48341374953044,71.3764532679184,89.88266086486983,23,50.0,0,247,420
Final Decision,21,1165,It,6,non_content,False,44.0943022979762,44.10414819615628,68.64189571326523,41,187.0,0,1,44
Final Decision,21,1170,also,8,retained,True,45.868092400687985,46.20177401819903,67.70684579373021,64,154.0,0,0,39
Final Decision,21,1173,".,",2,frequency_below_5,False,26.39695739869624,24.43846981483341,42.229502039794596,101,391.5,0,0,0
Final Decision,21,1174,them,22,retained,True,38.142422148223474,40.60695926844291,69.70492346798528,85,220.0,0,0,6
Final Decision,21,1175,the,2,frequency_below_5,False,48.8298849205543,49.36832624228762,62.7834375536745,64,138.0,0,0,30
Final Decision,21,1178,than,25,retained,True,32.749504725055694,34.072442950210096,65.2705239960152,91,278.0,0,0,1
Final Decision,21,1185,when,57,non_content,False,64.65076970427658,66.89780774845252,85.63464698921422,23,63.0,0,133,426
Final Decision,21,1212,what,11,retained,True,60.83935946017612,62.640806096341734,90.83276227816616,22,75.5,0,52,378
Final Decision,21,1230,know,3,frequency_below_5,False,39.78275237090712,39.28878190173475,75.50315250452294,52,208.0,0,0,11
Final Decision,21,1249,may,2,frequency_below_5,False,43.354425027868196,44.02911374704198,62.278410386809135,83,184.0,0,0,6
Final Decision,21,1274,Q,1,frequency_below_5,False,6.226441738439587,6.7439551384851875,17.76881192997815,307,627.0,0,0,0
Final Decision,21,1277,its,1,frequency_below_5,False,38.1801812397602,37.588278844754726,61.86117032039039,90,225.5,0,0,2
Final Decision,21,1280,into,6,retained,True,43.80307769590146,45.21822749337272,67.17079420504372,63,176.0,0,0,18
Final Decision,21,1281,use,12,retained,True,54.71353236073502,55.44294664250283,94.70375133528698,23,107.0,0,7,207
Final Decision,21,1285,bet,1,frequency_below_5,False,-13.211058005118618,-10.901980711535805,17.402036708030835,533,829.0,0,0,0
Final Decision,21,1294,No,42,non_content,False,32.02507258652798,27.480404273542092,68.92715096864272,29,349.0,0,14,71
Final Decision,21,1297,only,7,retained,True,68.45736755609484,71.68836995610576,95.12675365142168,22,51.0,0,236,467
Final Decision,21,1307,No,155,non_content,False,35.00541037304445,31.358024740828977,68.83642691130657,24,309.5,0,19,72
Final Decision,21,1317,just,95,non_content,False,70.97903163547906,76.45661598341025,101.21257628682855,10,39.0,1,329,397
Final Decision,21,1354,else,6,retained,True,10.386982178269884,10.555863188603187,41.80948660572158,156,573.5,0,0,0
Final Decision,21,1355,back,24,retained,True,59.41986955322581,63.84625174971853,83.952033975808,26,74.0,0,52,350
Final Decision,21,1357,him,4,frequency_below_5,False,11.970050829475035,13.732540501963172,39.35386045009188,216,533.0,0,0,0
Final Decision,21,1368,how,7,retained,True,43.633879472323656,43.66353601734569,76.21809533649049,35,179.0,0,2,17
Final Decision,21,1370,first,25,retained,True,65.313576266226,68.54462964606742,85.29031020562155,24,60.0,0,123,419
Final Decision,21,1377,tive,1,frequency_below_5,False,-26.64310572278057,-26.53274972787978,-16.042915881864833,845,949.5,0,0,0
Final Decision,21,1378,two,42,retained,True,60.873256314847765,62.551936750556436,81.80445994421238,25,78.0,0,53,391
Final Decision,21,1382,true,1,frequency_below_5,False,30.371735337494243,30.511089319625142,52.3104239381732,102,308.5,0,0,0
Final Decision,21,1401,off,6,retained,True,44.805543264032636,48.45866678395008,69.40847284554985,72,155.5,0,0,26
Final Decision,21,1417,This,1,frequency_below_5,False,36.31343083535134,36.20558418345926,58.234699963327934,64,253.5,0,0,12
Final Decision,21,1426,good,31,retained,True,56.80678585799501,57.19946584367312,81.2123517601634,26,98.0,0,12,301
Final Decision,21,1443,see,23,retained,True,44.046736924093416,44.14239119509246,63.693516978616216,63,174.0,0,0,8
Final Decision,21,1447,hed,1,frequency_below_5,False,-27.82572001065801,-26.831022680599936,-14.548368120900374,844,949.0,0,0,0
Final Decision,21,1452,after,35,retained,True,62.994717507106785,66.23202708073836,84.93814687228226,30,66.0,0,96,402
Final Decision,21,1453,don,13,retained,True,47.904492564932895,49.743603834239885,73.26946141015833,45,141.0,0,2,48
Final Decision,21,1461,people,22,retained,True,53.724771969184246,54.79157211567055,86.07330749633964,30,111.0,0,5,177
Final Decision,21,1474,And,1,frequency_below_5,False,26.808755214327178,26.798885573661217,41.139708974643625,149,349.0,0,0,0
Final Decision,21,1476,need,1,frequency_below_5,False,46.733043232864375,45.83543986107491,79.23926480859649,24,171.0,0,1,95
Final Decision,21,1486,ting,1,frequency_below_5,False,-3.5468343623717895,-3.187453111426499,10.340247016404824,542,746.5,0,0,0
Final Decision,21,1490,now,1,frequency_below_5,False,51.51332852579818,55.52934636457447,78.53047858159853,49,109.0,0,2,196
Final Decision,21,1492,then,86,retained,True,49.500533628963176,51.992363403923676,79.86846007466029,37,139.5,0,16,163
Final Decision,21,1497,long,12,retained,True,50.21076712903627,51.639763467380675,70.35705359746589,41,130.0,0,1,83
Final Decision,21,1498,did,43,retained,True,46.05341142906198,47.98064506939305,79.81804239913066,34,155.0,0,1,35
Final Decision,21,1500,show,2,frequency_below_5,False,40.41690027683448,41.283663382228546,53.836590225107734,110,204.0,0,0,0
Final Decision,21,1501,make,2,frequency_below_5,False,50.52917003249028,52.48782507333501,76.17910668526737,58,123.0,0,0,104
Final Decision,21,1508,very,7,retained,True,57.25961043457659,60.053134958355166,83.64274488309972,24,86.0,0,21,308
Final Decision,21,1535,every,9,retained,True,48.5438146535475,52.64368309609483,73.5958957728798,41,126.5,0,6,108
Final Decision,21,1536,high,2,frequency_below_5,False,40.62395660466395,43.722010231231295,63.08044216016809,87,191.5,0,0,3
Final Decision,21,1538,could,6,retained,True,43.50115882275811,44.728406181958164,68.49130482624159,63,178.0,0,0,19
Final Decision,21,1541,sti,1,frequency_below_5,False,-36.13312123699616,-35.85843290413809,-16.015636419639808,868,1003.0,0,0,0
Final Decision,21,1546,most,43,retained,True,55.684665674444865,56.95688265161042,86.88648354246628,31,103.0,0,31,233
Final Decision,21,1552,person,95,retained,True,24.554035060438835,24.013800197288695,50.14028215850476,171,360.5,0,0,0
Final Decision,21,1563,med,1,frequency_below_5,False,2.465846548998292,2.9234956053392933,14.902887114828967,430,667.0,0,0,0
Final Decision,21,1570,where,9,retained,True,53.53820992971293,54.38925142700009,77.71586232985558,47,113.0,0,1,157
Final Decision,21,1578,well,11,retained,True,50.11470521740806,51.95921997976352,72.1405720388155,43,130.0,0,1,75
Final Decision,21,1580,end,4,frequency_below_5,False,36.368798965264595,37.43596105582532,51.454415961598215,145,235.0,0,0,0
Final Decision,21,1582,such,1,frequency_below_5,False,35.6257721729687,35.38371253895065,55.820415041111836,86,260.5,0,0,1
Final Decision,21,1584,na,1,frequency_below_5,False,12.544504819010777,13.048286038504024,30.133386141162283,178,546.5,0,0,0
Final Decision,21,1593,through,4,frequency_below_5,False,48.06085261669493,51.25059622478997,71.06368711749583,40,134.0,0,1,50
Final Decision,21,1611,follow,5,retained,True,34.048431732198914,34.36410849802438,62.474645871234024,84,264.0,0,0,1
Final Decision,21,1612,look,6,retained,True,44.82364703948931,46.219779373670264,67.61047764229153,58,170.0,0,0,14
Final Decision,21,1618,value,6,retained,True,33.252566007559366,33.44813573878803,58.56074024428742,87,271.0,0,0,1
Final Decision,21,1625,count,2,frequency_below_5,False,-0.6344486715114361,0.9131173601821444,27.181212897158208,255,695.5,0,0,0
Final Decision,21,1634,hand,4,frequency_below_5,False,29.178126704922175,31.64628679824244,54.401269225229775,114,313.0,0,0,0
Final Decision,21,1644,made,2,frequency_below_5,False,47.10803500600378,51.42450200542291,70.72467607249654,64,133.0,0,0,64
Final Decision,21,1653,again,23,retained,True,36.56315968255477,38.17932313387539,66.79980828877645,68,246.0,0,0,13
Final Decision,21,1665,not,7,non_content,False,18.908110165991353,17.324335738565097,49.03719845627288,147,480.0,0,0,0
Final Decision,21,1671,used,8,retained,True,45.14594664539721,48.275361974072894,71.12208012344766,61,154.0,0,0,26
Final Decision,21,1681,tem,1,frequency_below_5,False,-30.484045626293568,-29.686511396844686,-14.879296181027694,883,968.0,0,0,0
Final Decision,21,1683,much,21,retained,True,42.037410221139076,43.16798932308483,73.09993361860379,47,194.0,0,1,10
Final Decision,21,1693,even,8,retained,True,60.17181654310969,62.72738298519718,89.32245096092825,21,76.0,0,66,354
Final Decision,21,1700,#,1,frequency_below_5,False,53.28928040130076,52.786534679283065,68.08052615116549,42,119.0,0,9,156
Final Decision,21,1702,part,3,frequency_below_5,False,41.81302098239419,42.95528254842715,59.42546865387639,109,191.0,0,0,0
Final Decision,21,1703,way,1,frequency_below_5,False,47.942282249598385,49.25622817053633,69.76765307078155,73,147.0,0,0,68
Final Decision,21,1704,So,2,frequency_below_5,False,23.207788306811455,23.67735253240879,39.028540776360664,190,396.0,0,0,0
Final Decision,21,1706,down,4,frequency_below_5,False,43.87328698169929,47.43855893119071,65.98425869822454,68,162.0,0,0,19
Final Decision,21,1707,help,7,retained,True,28.454663563361297,28.77665308343106,60.33317189951476,91,323.0,0,0,1
Final Decision,21,1717,find,43,retained,True,36.644881781132085,37.69156907452251,63.29076832655552,81,250.0,0,0,6
Final Decision,21,1718,It,1,frequency_below_5,False,43.37728622323483,43.33939388353571,61.1978880443683,57,194.0,0,0,56
Final Decision,21,1720,pos,1,frequency_below_5,False,-9.660222990430386,-9.891892915102801,5.047077087603739,494,813.5,0,0,0
Final Decision,21,1721,does,1,frequency_below_5,False,46.04630978841581,47.3903274572815,66.27920332120716,69,156.0,0,0,8
Final Decision,21,1723,my,2,frequency_below_5,False,32.668997772548636,34.76973857360468,53.617096785709585,96,276.0,0,0,1
Final Decision,21,1742,think,19,retained,True,37.465704445329884,39.51804963444836,71.88819673946573,63,230.5,0,0,9
Final Decision,21,1744,day,4,frequency_below_5,False,40.080042074538746,41.5838950636522,61.58356242788554,68,209.0,0,0,2
Final Decision,21,1758,number,8,retained,True,37.037550398489905,37.127013618683634,62.51111648812321,47,237.0,0,1,12
Final Decision,21,1767,many,12,retained,True,51.243437635306215,52.270489900380056,74.33352846365838,52,126.0,0,0,98
Final Decision,21,1794,before,13,retained,True,58.357768288372924,60.872050235333425,86.81357720517182,17,84.0,0,16,343
Final Decision,21,1809,same,73,retained,True,41.5667205562636,41.990394170612646,73.23431806818567,65,201.0,0,0,13
Final Decision,21,1811,back,1,frequency_below_5,False,15.292390384293125,14.788754335408374,30.32300888193272,277,484.0,0,0,0
Final Decision,21,1815,work,1,frequency_below_5,False,-4.838440356479243,-4.599943238102077,11.175448344045154,473,758.0,0,0,0
Final Decision,21,1833,right,12,retained,True,52.27669890668065,53.99792517850736,78.12562822971597,33,113.0,0,2,148
Final Decision,21,1853,each,15,retained,True,44.462518120924415,47.11599008686469,74.0891494184924,47,165.5,0,1,35
Final Decision,21,1855,being,7,retained,True,42.24102355297159,45.25314067451333,66.14280038013575,85,176.0,0,0,8
Final Decision,21,1860,But,2,frequency_below_5,False,26.50951045559837,25.446601114312482,46.12835414302665,117,373.0,0,0,0
Final Decision,21,1861,because,11,retained,True,55.7018023665497,57.0585937288521,82.2598690406976,25,98.0,0,9,259
Final Decision,21,1865,between,12,retained,True,35.38587344904719,37.99771476399201,58.484600814215646,102,243.5,0,0,0
Final Decision,21,1877,As,2,frequency_below_5,False,30.884698966640133,31.572439207813716,43.45063272598476,125,307.0,0,0,0
Final Decision,21,1879,real,2,frequency_below_5,False,34.53471943333899,36.36117489938623,53.1630106678339,133,251.5,0,0,0
Final Decision,21,1887,To,1,frequency_below_5,False,28.36388444547623,28.752801062550883,43.678261557987895,152,330.5,0,0,0
Final Decision,21,1924,rd,1,frequency_below_5,False,-7.885345330927297,-8.154552662257078,7.192793802951415,505,799.0,0,0,0
Final Decision,21,1927,If,9,non_content,False,33.820658444787455,33.55615260477737,49.58707576164227,97,269.5,0,0,1
Final Decision,21,1941,those,2,frequency_below_5,False,35.02285407354579,36.799086244168656,57.47580464418988,111,252.0,0,0,0
Final Decision,21,1942,found,31,retained,True,37.71663140455545,39.36324927708931,66.52934462320772,59,233.0,0,0,5
Final Decision,21,1963,best,21,retained,True,48.410530470275134,47.33433774003029,81.50357875216618,27,144.0,0,6,72
Final Decision,21,1980,too,8,retained,True,46.18754088830601,49.487008928713294,79.78673069569032,44,145.0,0,1,61
Final Decision,21,1987,take,1,frequency_below_5,False,44.93944663485826,47.929687658030886,68.12509624158925,73,155.0,0,0,20
Final Decision,21,1993,On,1,frequency_below_5,False,26.141269940502127,26.58075975997652,40.654969020282806,166,358.5,0,0,0
Final Decision,21,1997,own,1,frequency_below_5,False,17.60283478585002,18.880655119318398,37.07493874353213,268,456.0,0,0,0
Final Decision,21,2001,last,14,retained,True,58.30679655673545,60.87575188802752,82.78606737765143,33,86.0,0,22,331
Final Decision,21,2005,But,1,frequency_below_5,False,26.581025401357767,25.923688493576176,47.67384378336962,133,365.0,0,0,0
Final Decision,21,2035,sign,3,frequency_below_5,False,7.611713546897702,7.368438567267216,29.236502510519546,270,603.5,0,0,0
Final Decision,21,2060,run,1,frequency_below_5,False,35.02511736203651,37.001669417380874,55.79956020447305,120,254.0,0,0,0
Final Decision,21,2063,come,2,frequency_below_5,False,37.25766213388538,39.10576349773966,56.02751923593705,130,233.0,0,0,0
Final Decision,21,2076,still,3,frequency_below_5,False,45.286063233534556,47.33616092606776,78.28346207835185,56,159.0,0,0,44
Final Decision,21,2113,information,1,frequency_below_5,False,21.551974539697937,21.635588835457014,42.92333984158854,158,412.0,0,0,0
Final Decision,21,2121,test,2,frequency_below_5,False,26.112214478473117,27.479114938896267,53.70827028432656,134,351.5,0,0,0
Final Decision,21,2142,let,1,frequency_below_5,False,40.746728740117724,42.379619933140205,61.09179757674238,105,196.0,0,0,0
Final Decision,21,2149,three,6,retained,True,49.959780336730496,52.073279653023114,71.40691076924682,50,131.0,0,1,105
Final Decision,21,2161,;,486,unreadable,False,41.24536562720056,36.10720864721581,76.40396702779185,12,267.0,0,72,101
Final Decision,21,2166,far,1,frequency_below_5,False,34.17343798335024,36.75089538007627,54.99677868893206,138,259.0,0,0,0
Final Decision,21,2167,different,31,retained,True,34.67394014664606,35.01858608412651,66.4905797983893,85,260.0,0,0,1
Final Decision,21,2169,As,1,frequency_below_5,False,33.952914346812065,34.14516242962324,49.04887823552345,111,277.0,0,0,0
Final Decision,21,2172,row,62,retained,True,-15.353044960711692,-15.792949505357905,8.308138462328653,653,858.0,0,0,0
Final Decision,21,2173,non,1,frequency_below_5,False,34.99825682011573,35.524122489885386,53.025346257830634,128,253.5,0,0,0
Final Decision,21,2177,using,3,frequency_below_5,False,41.00109610893848,44.33737620579261,74.69963999181707,48,183.0,0,1,15
Final Decision,21,2183,while,6,retained,True,48.12229262252791,48.66306924448974,71.3266238308511,69,141.0,0,0,41
Final Decision,21,2184,order,2,frequency_below_5,False,19.487935413131925,19.2428356048799,43.39407235737845,150,424.5,0,0,0
Final Decision,21,2185,process,4,frequency_below_5,False,21.542864867057943,22.44764372499126,47.381781385281805,114,404.0,0,0,0
Final Decision,21,2195,test,1,frequency_below_5,False,2.6463496672167897,2.63277213347843,23.043896894684487,415,667.5,0,0,0
Final Decision,21,2196,result,4,frequency_below_5,False,8.242852523560975,8.069107829939849,30.906730020232594,256,612.0,0,0,0
Final Decision,21,2238,start,3,frequency_below_5,False,49.69534266263756,52.18154092717727,71.17839972576762,45,127.0,0,1,87
Final Decision,21,2247,full,1,frequency_below_5,False,47.01661240191113,49.42540905839435,68.55797472910302,66,147.0,0,0,29
Final Decision,21,2249,stand,1,frequency_below_5,False,14.60627207208991,15.830775959236536,49.260295213081356,146,498.0,0,0,0
Final Decision,21,2257,second,8,retained,True,37.476093260363555,40.00144728405435,62.75374380032787,61,226.0,0,0,1
Final Decision,21,2270,case,2,frequency_below_5,False,28.128941382026532,28.107303552673883,47.740476692023755,130,348.0,0,0,0
Final Decision,21,2273,from,1,frequency_below_5,False,35.13036385214171,35.01596757031891,52.96056204569388,80,264.0,0,0,10
Final Decision,21,2277,really,66,retained,True,63.23294731090365,65.39504718148908,101.30851213475518,7,66.0,2,126,366
Final Decision,21,2290,during,1,frequency_below_5,False,38.165883980553176,41.2842787168725,61.58587300478556,87,219.0,0,0,3
Final Decision,21,2319,going,18,retained,True,44.84581289090821,49.33299076548812,70.17109114148506,64,144.5,0,0,55
Final Decision,21,2330,.),4,frequency_below_5,False,13.302397836397919,12.102613612422221,31.864489035723864,188,570.0,0,0,0
Final Decision,21,2339,So,1,frequency_below_5,False,21.963422754287173,22.303400406034456,32.94364221589348,178,413.0,0,0,0
Final Decision,21,2346,without,2,frequency_below_5,False,42.38103949113902,44.0029164821172,59.56944397605558,85,188.0,0,0,1
Final Decision,21,2351,next,27,retained,True,45.61222134613831,47.05984611954201,76.28860739785985,24,164.0,0,2,66
Final Decision,21,2356,little,6,retained,True,38.375466591375314,39.135264693352795,58.13366130954848,98,219.0,0,0,1
Final Decision,21,2371,got,46,retained,True,50.512363169784145,54.61298129839521,83.44464565811514,24,114.0,0,3,185
Final Decision,21,2375,feel,5,retained,True,34.609015437884615,37.57636158731931,62.070175093574775,98,245.0,0,0,1
Final Decision,21,2377,point,4,frequency_below_5,False,28.938710781255427,30.1898654093991,55.308856769818675,164,314.0,0,0,0
Final Decision,21,2398,game,35,retained,True,23.610858105181805,26.56093303588561,54.78498937852241,120,364.0,0,0,0
Final Decision,21,2409,call,1,frequency_below_5,False,29.933878550805378,30.95636688471943,50.270469690911035,168,303.0,0,0,0
Final Decision,21,2412,following,1,frequency_below_5,False,28.95655333630626,30.856549423052304,48.01297577115813,116,314.0,0,0,0
Final Decision,21,2416,image,1,frequency_below_5,False,8.492599217830723,8.636391982244401,32.587329696886975,273,596.0,0,0,0
Final Decision,21,2440,Not,13,non_content,False,13.9121579972792,11.5849003110777,38.97651234485636,114,568.5,0,0,0
Final Decision,21,2447,never,1,frequency_below_5,False,39.98358038125824,41.410567069447346,72.01822727435109,52,199.5,0,0,4
Final Decision,21,2449,around,9,retained,True,42.76556306336757,48.099956561853105,66.76173778320117,66,155.5,0,0,29
Final Decision,21,2456,There,1,frequency_below_5,False,19.964760921305476,19.11446609558427,39.75953431213811,121,462.0,0,0,0
Final Decision,21,2474,current,4,frequency_below_5,False,31.080956156910574,31.60022676383629,50.22753092743583,114,301.5,0,0,0
Final Decision,21,2495,If,29,non_content,False,36.22336775422877,36.077058270769115,55.08472549303058,84,249.0,0,0,4
Final Decision,21,2523,pay,2,frequency_below_5,False,24.7327459231128,26.128004241628915,42.24557816335341,208,359.0,0,0,0
Final Decision,21,2525,better,7,retained,True,46.70716483701928,47.53467383481933,82.30548011696855,38,154.0,0,1,31
Final Decision,21,2550,another,39,retained,True,34.63521106262493,36.5413933027566,65.30504451132119,91,251.5,0,0,2
Final Decision,21,2551,Can,1,frequency_below_5,False,13.447812839457555,12.608017702731921,28.65941888828875,221,547.0,0,0,0
Final Decision,21,2593,always,7,retained,True,45.88638921493424,48.32391490264072,76.87443868013737,43,154.0,0,1,79
Final Decision,21,2613,might,6,retained,True,34.26845095463079,35.97592198466862,57.208122050142784,113,265.0,0,0,0
Final Decision,21,2619,few,9,retained,True,28.219790274152125,32.20177580749225,50.08953845377431,140,304.0,0,0,0
Final Decision,21,2625,At,3,frequency_below_5,False,31.55739372117386,30.91593411694004,43.703417117554714,96,311.5,0,0,1
Final Decision,21,2644,less,4,frequency_below_5,False,42.67895328983287,43.829975998006205,66.99902901559057,83,185.0,0,0,6
Final Decision,21,2656,black,7,retained,True,24.159990205540446,24.617067383304178,43.265167123005405,183,364.0,0,0,0
Final Decision,21,2669,change,23,retained,True,43.25451904024445,44.2420027407085,101.45667189290918,2,184.0,1,2,16
Final Decision,21,2691,against,2,frequency_below_5,False,18.86963996918968,22.237977556646747,49.50390140977445,158,418.5,0,0,0
Final Decision,21,2701,check,4,frequency_below_5,False,36.004027159941685,38.402086871168294,56.631562056162146,119,241.0,0,0,0
Final Decision,21,2705,days,1,frequency_below_5,False,17.19830313895873,17.83892822332866,35.16232418970174,243,453.5,0,0,0
Final Decision,21,2731,left,6,retained,True,36.030498764411604,39.23925106303077,65.42627834900411,65,233.0,0,0,2
Final Decision,21,2734,give,19,retained,True,40.71605491727285,43.86381938140367,69.94383091926687,50,192.5,0,1,18
Final Decision,21,2745,keep,14,retained,True,38.161333592821535,39.47448719399475,61.289272474919215,107,223.0,0,0,0
Final Decision,21,2754,since,2,frequency_below_5,False,45.37496287375376,46.15034066870049,64.978095175111,65,163.0,0,0,13
Final Decision,21,2755,plus,3,frequency_below_5,False,26.224904528145295,26.89902131667536,44.473955338783135,173,343.0,0,0,0
Final Decision,21,2761,At,5,non_content,False,34.5332106963454,33.95059973710807,45.22830962221173,79,283.5,0,0,9
Final Decision,21,2764,given,4,frequency_below_5,False,32.17749790831118,33.48967639999171,48.87955900464007,117,281.0,0,0,0
Final Decision,21,2765,allow,1,frequency_below_5,False,14.427647037635703,14.95565295068888,32.57313722170127,304,497.5,0,0,0
Final Decision,21,2775,something,3,frequency_below_5,False,39.01030118156476,43.7457831750953,72.30842845676709,71,195.0,0,0,18
Final Decision,21,2776,""".",3,frequency_below_5,False,-1.8855654104738258,-2.8264797832551545,15.736355261009013,351,748.0,0,0,0
Final Decision,21,2785,four,2,frequency_below_5,False,35.713543944000214,37.271202712800466,57.590362672688954,87,251.0,0,0,1
Final Decision,21,2792,won,4,frequency_below_5,False,37.35585817746079,39.41765593386026,57.0464194025621,103,229.0,0,0,0
Final Decision,21,2804,...,4,frequency_below_5,False,44.643656673919025,44.49683570172521,63.31181628206299,62,179.0,0,0,10
Final Decision,21,2811,hard,2,frequency_below_5,False,43.54288146026828,45.741597765276595,64.77185586250407,76,176.0,0,0,8
Final Decision,21,2819,within,1,frequency_below_5,False,30.789050748809668,33.98130310807396,51.728052902593234,129,282.0,0,0,0
Final Decision,21,2821,sure,4,frequency_below_5,False,19.705140334696452,20.55547067774794,46.81374870970305,137,433.0,0,0,0
Final Decision,21,2858,kind,5,retained,True,31.876208219283008,35.565415085993635,60.13308638946657,121,269.5,0,0,0
Final Decision,21,2862,though,3,frequency_below_5,False,21.60485204540616,23.692806560919585,42.67957194169147,230,398.0,0,0,0
Final Decision,21,2872,question,1,frequency_below_5,False,16.852396971360236,17.397288382915928,37.9327850001528,216,463.0,0,0,0
Final Decision,21,2881,color,4,frequency_below_5,False,8.021949262147361,8.608732254108375,42.4917089602744,213,583.0,0,0,0
Final Decision,21,2894,turn,3,frequency_below_5,False,30.221399675005003,32.68747427559707,53.295110444921406,134,293.0,0,0,0
Final Decision,21,2910,large,1,frequency_below_5,False,28.76851964117188,29.227912727564778,47.18241072801176,152,310.0,0,0,0
Final Decision,21,2926,My,3,frequency_below_5,False,31.845367066630047,32.37976051000018,46.232790839764625,93,281.0,0,0,1
Final Decision,21,2940,lot,2,frequency_below_5,False,18.75039967056028,19.399276218352707,37.08104393757032,277,433.0,0,0,0
Final Decision,21,2968,max,2,frequency_below_5,False,11.148972038385553,10.908504017327338,30.696778315974743,333,549.0,0,0,0
Final Decision,21,2995,That,1,frequency_below_5,False,24.96020530745304,25.716700062500244,48.112611996006585,103,365.0,0,0,0
Final Decision,21,3015,done,1,frequency_below_5,False,25.763059819407673,28.746778965977093,47.04162387573082,188,337.0,0,0,0
Final Decision,21,3023,times,48,retained,True,17.453759717929294,21.372969849263455,43.794094028195595,162,427.0,0,0,0
Final Decision,21,3024,away,3,frequency_below_5,False,25.737687918615006,30.14104531977472,48.31318023935371,174,327.0,0,0,0
Final Decision,21,3041,with,1,frequency_below_5,False,35.278866982397304,34.53340012794436,50.921170242774146,90,277.5,0,0,14
Final Decision,21,3051,total,1,frequency_below_5,False,23.046174915687747,23.690050926013623,41.938799835231094,193,377.0,0,0,0
Final Decision,21,3074,Count,1,frequency_below_5,False,-27.648634665803357,-28.15289171508779,2.979415808372799,625,962.0,0,0,0
Final Decision,21,3077,possible,7,retained,True,22.41227184418572,22.58835008530562,50.67239633387924,171,381.5,0,0,0
